metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
cosine	self	0.35	0.9436	0.15	1288	833	756	0.9076	0.587	0.7129	0.6467	0.7703	0.201	0.3188	1.931
cosine	self	0.35	0.9436	0.2	1288	825	731	0.8861	0.5675	0.6919	0.6405	0.7945	0.1941	0.312	1.624
cosine	self	0.35	0.9436	0.25	1288	809	707	0.8739	0.5489	0.6743	0.6281	0.8056	0.187	0.3036	1.486
cosine	self	0.35	0.9436	0.3	1288	786	690	0.8779	0.5357	0.6654	0.6102	0.8306	0.1832	0.3002	1.389
cosine	self	0.35	0.9436	0.35	1288	764	679	0.8887	0.5272	0.6618	0.5932	0.8563	0.1812	0.2991	1.339
cosine	self	0.35	0.9436	0.4	1288	744	670	0.9005	0.5202	0.6594	0.5776	0.8703	0.1791	0.2971	1.327
cosine	self	0.35	0.9436	0.45	1288	727	656	0.9023	0.5093	0.6511	0.5644	0.8815	0.1743	0.291	1.295
cosine	self	0.35	0.9436	0.5	1288	696	638	0.9167	0.4953	0.6431	0.5404	0.8991	0.1685	0.2838	1.294
cosine	self	0.35	0.9436	0.55	1288	672	625	0.9301	0.4852	0.6378	0.5217	0.9139	0.1663	0.2814	1.296
cosine	self	0.35	0.9436	0.6	1288	654	612	0.9358	0.4752	0.6303	0.5078	0.92	0.1644	0.2789	1.296
cosine	self	0.35	0.9436	0.65	1288	635	600	0.9449	0.4658	0.624	0.493	0.9294	0.1607	0.2739	1.297
cosine	self	0.35	0.9436	0.7	1288	604	583	0.9652	0.4526	0.6163	0.4689	0.9489	0.1558	0.2677	1.293
cosine	self	0.35	0.9436	0.75	1288	586	572	0.9761	0.4441	0.6105	0.455	0.9626	0.1529	0.264	1.288
cosine	self	0.35	0.9436	0.8	1288	566	559	0.9876	0.434	0.603	0.4394	0.9745	0.149	0.2585	1.279
cosine	self	0.35	0.9436	0.85	1288	554	548	0.9892	0.4255	0.595	0.4301	0.9779	0.1467	0.2551	1.251
cosine	self	0.35	0.9436	0.9	1288	532	530	0.9962	0.4115	0.5824	0.413	0.9845	0.1419	0.248	1.256
cosine	self	0.4	0.9787	0.0	1288	773	772	0.9987	0.5994	0.7492	0.6002	0.6992	0.2178	0.3321	5.102
cosine	self	0.4	0.9787	0.05	1288	773	762	0.9858	0.5916	0.7394	0.6002	0.747	0.212	0.3303	3.235
cosine	self	0.4	0.9787	0.1	1288	772	732	0.9482	0.5683	0.7107	0.5994	0.7815	0.2004	0.319	2.278
cosine	self	0.4	0.9787	0.15	1288	770	710	0.9221	0.5512	0.69	0.5978	0.7922	0.1925	0.3097	1.92
cosine	self	0.4	0.9787	0.2	1288	762	689	0.9042	0.5349	0.6722	0.5916	0.8167	0.1863	0.3034	1.618
cosine	self	0.4	0.9787	0.25	1288	749	671	0.8959	0.521	0.6588	0.5815	0.8305	0.1805	0.2966	1.489
cosine	self	0.4	0.9787	0.3	1288	728	656	0.9011	0.5093	0.6508	0.5652	0.8547	0.1772	0.2935	1.393
cosine	self	0.4	0.9787	0.35	1288	710	646	0.9099	0.5016	0.6466	0.5512	0.878	0.1751	0.292	1.346
cosine	self	0.4	0.9787	0.4	1288	691	638	0.9233	0.4953	0.6448	0.5365	0.8941	0.1732	0.2903	1.334
cosine	self	0.4	0.9787	0.45	1288	676	626	0.926	0.486	0.6375	0.5248	0.9063	0.1685	0.2842	1.3
cosine	self	0.4	0.9787	0.5	1288	649	609	0.9384	0.4728	0.6288	0.5039	0.9224	0.1631	0.2772	1.297
cosine	self	0.4	0.9787	0.55	1288	630	600	0.9524	0.4658	0.6257	0.4891	0.9374	0.1615	0.2756	1.298
cosine	self	0.4	0.9787	0.6	1288	615	589	0.9577	0.4573	0.619	0.4775	0.9432	0.16	0.2735	1.298
cosine	self	0.4	0.9787	0.65	1288	599	578	0.9649	0.4488	0.6126	0.4651	0.9501	0.1566	0.2689	1.299
cosine	self	0.4	0.9787	0.7	1288	575	562	0.9774	0.4363	0.6033	0.4464	0.9619	0.1518	0.2622	1.294
cosine	self	0.4	0.9787	0.75	1288	559	552	0.9875	0.4286	0.5977	0.434	0.9733	0.1491	0.2586	1.288
cosine	self	0.4	0.9787	0.8	1288	543	539	0.9926	0.4185	0.5887	0.4216	0.979	0.1451	0.2528	1.278
cosine	self	0.4	0.9787	0.85	1288	533	530	0.9944	0.4115	0.5821	0.4138	0.9826	0.1433	0.2501	1.248
cosine	self	0.4	0.9787	0.9	1288	515	515	1.0	0.3998	0.5713	0.3998	0.9879	0.1387	0.2432	1.254
cosine	self	0.45	0.9964	0.0	1288	708	708	1.0	0.5497	0.7094	0.5497	0.7291	0.2023	0.3167	4.631
cosine	self	0.45	0.9964	0.05	1288	708	701	0.9901	0.5443	0.7024	0.5497	0.7742	0.1974	0.3146	2.973
cosine	self	0.45	0.9964	0.1	1288	707	681	0.9632	0.5287	0.6827	0.5489	0.809	0.1895	0.3071	2.165
cosine	self	0.45	0.9964	0.15	1288	705	661	0.9376	0.5132	0.6633	0.5474	0.8199	0.1826	0.2987	1.836
cosine	self	0.45	0.9964	0.2	1288	701	644	0.9187	0.5	0.6476	0.5443	0.8356	0.1779	0.2933	1.6
cosine	self	0.45	0.9964	0.25	1288	690	630	0.913	0.4891	0.637	0.5357	0.8482	0.1726	0.2869	1.477
cosine	self	0.45	0.9964	0.3	1288	676	616	0.9112	0.4783	0.6273	0.5248	0.8653	0.1697	0.2837	1.394
cosine	self	0.45	0.9964	0.35	1288	660	606	0.9182	0.4705	0.6222	0.5124	0.8862	0.1677	0.282	1.349
cosine	self	0.45	0.9964	0.4	1288	642	599	0.933	0.4651	0.6207	0.4984	0.904	0.1658	0.2802	1.336
cosine	self	0.45	0.9964	0.45	1288	629	588	0.9348	0.4565	0.6135	0.4884	0.9144	0.1612	0.2741	1.313
cosine	self	0.45	0.9964	0.5	1288	606	573	0.9455	0.4449	0.6051	0.4705	0.9285	0.1565	0.2679	1.31
cosine	self	0.45	0.9964	0.55	1288	592	567	0.9578	0.4402	0.6032	0.4596	0.9419	0.1552	0.2665	1.309
cosine	self	0.45	0.9964	0.6	1288	577	556	0.9636	0.4317	0.5962	0.448	0.9482	0.1536	0.2644	1.308
cosine	self	0.45	0.9964	0.65	1288	564	547	0.9699	0.4247	0.5907	0.4379	0.954	0.1512	0.261	1.309
cosine	self	0.45	0.9964	0.7	1288	546	536	0.9817	0.4161	0.5845	0.4239	0.9654	0.1472	0.2555	1.304
cosine	self	0.45	0.9964	0.75	1288	532	527	0.9906	0.4092	0.5791	0.413	0.9757	0.1448	0.2522	1.299
cosine	self	0.45	0.9964	0.8	1288	519	517	0.9961	0.4014	0.5722	0.403	0.9819	0.1418	0.2478	1.287
cosine	self	0.45	0.9964	0.85	1288	510	509	0.998	0.3952	0.5662	0.396	0.9858	0.14	0.2451	1.255
cosine	self	0.45	0.9964	0.9	1288	499	499	1.0	0.3874	0.5585	0.3874	0.9875	0.1358	0.2388	1.261
cosine	self	0.5	0.9994	0.0	1288	644	644	1.0	0.5	0.6667	0.5	0.7505	0.184	0.2956	4.298
cosine	self	0.5	0.9994	0.05	1288	644	639	0.9922	0.4961	0.6615	0.5	0.7956	0.1797	0.2932	2.787
cosine	self	0.5	0.9994	0.1	1288	643	624	0.9705	0.4845	0.6463	0.4992	0.8289	0.1744	0.2882	2.039
cosine	self	0.5	0.9994	0.15	1288	642	611	0.9517	0.4744	0.6332	0.4984	0.8389	0.1684	0.2805	1.773
cosine	self	0.5	0.9994	0.2	1288	638	597	0.9357	0.4635	0.6199	0.4953	0.8576	0.1651	0.2769	1.556
cosine	self	0.5	0.9994	0.25	1288	631	585	0.9271	0.4542	0.6097	0.4899	0.8659	0.1609	0.2714	1.451
cosine	self	0.5	0.9994	0.3	1288	619	571	0.9225	0.4433	0.5988	0.4806	0.8804	0.158	0.2679	1.376
cosine	self	0.5	0.9994	0.35	1288	607	562	0.9259	0.4363	0.5931	0.4713	0.8951	0.156	0.2657	1.336
cosine	self	0.5	0.9994	0.4	1288	594	558	0.9394	0.4332	0.593	0.4612	0.9108	0.1549	0.2647	1.324
cosine	self	0.5	0.9994	0.45	1288	581	547	0.9415	0.4247	0.5853	0.4511	0.9202	0.1504	0.2585	1.306
cosine	self	0.5	0.9994	0.5	1288	561	534	0.9519	0.4146	0.5776	0.4356	0.9343	0.1462	0.2528	1.302
cosine	self	0.5	0.9994	0.55	1288	551	530	0.9619	0.4115	0.5764	0.4278	0.9457	0.1457	0.2524	1.299
cosine	self	0.5	0.9994	0.6	1288	537	520	0.9683	0.4037	0.5699	0.4169	0.9527	0.1442	0.2505	1.298
cosine	self	0.5	0.9994	0.65	1288	526	512	0.9734	0.3975	0.5645	0.4084	0.9574	0.1418	0.2471	1.297
cosine	self	0.5	0.9994	0.7	1288	510	501	0.9824	0.389	0.5573	0.396	0.9658	0.1379	0.2413	1.298
cosine	self	0.5	0.9994	0.75	1288	497	493	0.992	0.3828	0.5524	0.3859	0.976	0.1357	0.2383	1.296
cosine	self	0.5	0.9994	0.8	1288	488	486	0.9959	0.3773	0.5473	0.3789	0.9807	0.1333	0.2348	1.291
cosine	self	0.5	0.9994	0.85	1288	480	479	0.9979	0.3719	0.5419	0.3727	0.9849	0.1315	0.2321	1.256
cosine	self	0.5	0.9994	0.9	1288	471	471	1.0	0.3657	0.5355	0.3657	0.9867	0.1282	0.227	1.261
cosine	self	0.55	1.0	0.0	1288	581	581	1.0	0.4511	0.6217	0.4511	0.7586	0.1636	0.2691	4.306
cosine	self	0.55	1.0	0.05	1288	581	576	0.9914	0.4472	0.6164	0.4511	0.8029	0.1598	0.2666	2.788
cosine	self	0.55	1.0	0.1	1288	580	563	0.9707	0.4371	0.6028	0.4503	0.8374	0.1549	0.2614	1.998
cosine	self	0.55	1.0	0.15	1288	579	552	0.9534	0.4286	0.5913	0.4495	0.8459	0.15	0.2548	1.745
cosine	self	0.55	1.0	0.2	1288	575	539	0.9374	0.4185	0.5786	0.4464	0.8641	0.1469	0.2511	1.526
cosine	self	0.55	1.0	0.25	1288	569	531	0.9332	0.4123	0.5719	0.4418	0.8726	0.1438	0.2469	1.449
cosine	self	0.55	1.0	0.3	1288	560	519	0.9268	0.403	0.5617	0.4348	0.885	0.1412	0.2436	1.38
cosine	self	0.55	1.0	0.35	1288	548	511	0.9325	0.3967	0.5566	0.4255	0.9003	0.1394	0.2414	1.348
cosine	self	0.55	1.0	0.4	1288	537	508	0.946	0.3944	0.5567	0.4169	0.9153	0.1383	0.2403	1.342
cosine	self	0.55	1.0	0.45	1288	526	498	0.9468	0.3866	0.5491	0.4084	0.9233	0.1342	0.2344	1.324
cosine	self	0.55	1.0	0.5	1288	509	487	0.9568	0.3781	0.542	0.3952	0.9374	0.1307	0.2294	1.32
cosine	self	0.55	1.0	0.55	1288	500	483	0.966	0.375	0.5403	0.3882	0.9482	0.1302	0.2289	1.316
cosine	self	0.55	1.0	0.6	1288	486	473	0.9733	0.3672	0.5333	0.3773	0.9559	0.1287	0.2269	1.315
cosine	self	0.55	1.0	0.65	1288	477	467	0.979	0.3626	0.5292	0.3703	0.9614	0.1266	0.2238	1.312
cosine	self	0.55	1.0	0.7	1288	465	458	0.9849	0.3556	0.5225	0.361	0.9668	0.1239	0.2196	1.312
cosine	self	0.55	1.0	0.75	1288	455	452	0.9934	0.3509	0.5186	0.3533	0.976	0.1223	0.2174	1.308
cosine	self	0.55	1.0	0.8	1288	447	445	0.9955	0.3455	0.513	0.347	0.9789	0.1199	0.2137	1.302
cosine	self	0.55	1.0	0.85	1288	440	439	0.9977	0.3408	0.5081	0.3416	0.9835	0.1182	0.2111	1.264
cosine	self	0.55	1.0	0.9	1288	432	432	1.0	0.3354	0.5023	0.3354	0.9855	0.1157	0.2071	1.269
cosine	self	0.6	1.0	0.0	1288	523	523	1.0	0.4061	0.5776	0.4061	0.7623	0.1449	0.2435	4.277
cosine	self	0.6	1.0	0.05	1288	523	519	0.9924	0.403	0.5732	0.4061	0.8059	0.1417	0.241	2.811
cosine	self	0.6	1.0	0.1	1288	523	508	0.9713	0.3944	0.561	0.4061	0.8368	0.1378	0.2366	2.011
cosine	self	0.6	1.0	0.15	1288	522	498	0.954	0.3866	0.5503	0.4053	0.8452	0.1336	0.2308	1.744
cosine	self	0.6	1.0	0.2	1288	518	487	0.9402	0.3781	0.5393	0.4022	0.8637	0.1309	0.2273	1.522
cosine	self	0.6	1.0	0.25	1288	513	479	0.9337	0.3719	0.5319	0.3983	0.8704	0.128	0.2232	1.467
cosine	self	0.6	1.0	0.3	1288	504	467	0.9266	0.3626	0.5212	0.3913	0.8832	0.1255	0.2197	1.396
cosine	self	0.6	1.0	0.35	1288	493	459	0.931	0.3564	0.5154	0.3828	0.8983	0.1237	0.2174	1.36
cosine	self	0.6	1.0	0.4	1288	482	456	0.9461	0.354	0.5153	0.3742	0.9149	0.1226	0.2162	1.354
cosine	self	0.6	1.0	0.45	1288	471	446	0.9469	0.3463	0.5071	0.3657	0.9228	0.1185	0.21	1.337
cosine	self	0.6	1.0	0.5	1288	456	436	0.9561	0.3385	0.5	0.354	0.9367	0.1157	0.206	1.33
cosine	self	0.6	1.0	0.55	1288	448	432	0.9643	0.3354	0.4977	0.3478	0.9466	0.1153	0.2056	1.328
cosine	self	0.6	1.0	0.6	1288	436	423	0.9702	0.3284	0.4907	0.3385	0.9532	0.1139	0.2036	1.326
cosine	self	0.6	1.0	0.65	1288	428	418	0.9766	0.3245	0.4872	0.3323	0.9593	0.112	0.2005	1.322
cosine	self	0.6	1.0	0.7	1288	419	412	0.9833	0.3199	0.4827	0.3253	0.9656	0.1102	0.1979	1.322
cosine	self	0.6	1.0	0.75	1288	410	407	0.9927	0.316	0.4794	0.3183	0.9758	0.1088	0.1958	1.317
cosine	self	0.6	1.0	0.8	1288	403	401	0.995	0.3113	0.4743	0.3129	0.9779	0.1068	0.1926	1.315
cosine	self	0.6	1.0	0.85	1288	396	395	0.9975	0.3067	0.4691	0.3075	0.983	0.1051	0.1899	1.273
cosine	self	0.6	1.0	0.9	1288	391	391	1.0	0.3036	0.4658	0.3036	0.9853	0.1032	0.1868	1.276
cosine	self	0.65	1.0	0.0	1288	500	500	1.0	0.3882	0.5593	0.3882	0.7654	0.1382	0.2342	4.128
cosine	self	0.65	1.0	0.05	1288	500	496	0.992	0.3851	0.5548	0.3882	0.8074	0.1351	0.2315	2.752
cosine	self	0.65	1.0	0.1	1288	500	485	0.97	0.3766	0.5425	0.3882	0.8385	0.1313	0.227	1.974
cosine	self	0.65	1.0	0.15	1288	499	476	0.9539	0.3696	0.5327	0.3874	0.8464	0.1275	0.2216	1.712
cosine	self	0.65	1.0	0.2	1288	495	465	0.9394	0.361	0.5216	0.3843	0.8651	0.1247	0.218	1.488
cosine	self	0.65	1.0	0.25	1288	490	458	0.9347	0.3556	0.5152	0.3804	0.8723	0.1221	0.2143	1.436
cosine	self	0.65	1.0	0.3	1288	482	447	0.9274	0.347	0.5051	0.3742	0.8834	0.1198	0.211	1.366
cosine	self	0.65	1.0	0.35	1288	471	439	0.9321	0.3408	0.4991	0.3657	0.8992	0.1181	0.2088	1.335
cosine	self	0.65	1.0	0.4	1288	462	436	0.9437	0.3385	0.4983	0.3587	0.9127	0.1171	0.2076	1.328
cosine	self	0.65	1.0	0.45	1288	453	428	0.9448	0.3323	0.4917	0.3517	0.9213	0.1135	0.2021	1.308
cosine	self	0.65	1.0	0.5	1288	438	418	0.9543	0.3245	0.4844	0.3401	0.9356	0.1107	0.1979	1.301
cosine	self	0.65	1.0	0.55	1288	430	414	0.9628	0.3214	0.482	0.3339	0.9459	0.1103	0.1975	1.298
cosine	self	0.65	1.0	0.6	1288	418	405	0.9689	0.3144	0.4748	0.3245	0.9528	0.1089	0.1955	1.294
cosine	self	0.65	1.0	0.65	1288	410	400	0.9756	0.3106	0.4711	0.3183	0.9591	0.1069	0.1924	1.29
cosine	self	0.65	1.0	0.7	1288	401	394	0.9825	0.3059	0.4665	0.3113	0.9657	0.1052	0.1898	1.289
cosine	self	0.65	1.0	0.75	1288	393	390	0.9924	0.3028	0.464	0.3051	0.9765	0.1042	0.1883	1.282
cosine	self	0.65	1.0	0.8	1288	386	384	0.9948	0.2981	0.4588	0.2997	0.9786	0.1022	0.1851	1.28
cosine	self	0.65	1.0	0.85	1288	380	379	0.9974	0.2943	0.4544	0.295	0.9822	0.1007	0.1827	1.279
cosine	self	0.65	1.0	0.9	1288	376	376	1.0	0.2919	0.4519	0.2919	0.9847	0.099	0.1799	1.282
cosine	self	0.7	1.0	0.0	1288	406	406	1.0	0.3152	0.4793	0.3152	0.7718	0.1083	0.1899	4.281
cosine	self	0.7	1.0	0.05	1288	406	402	0.9901	0.3121	0.4746	0.3152	0.8128	0.1054	0.1866	2.81
cosine	self	0.7	1.0	0.1	1288	406	392	0.9655	0.3043	0.4628	0.3152	0.8384	0.1018	0.1815	2.002
cosine	self	0.7	1.0	0.15	1288	405	383	0.9457	0.2974	0.4525	0.3144	0.8451	0.098	0.1756	1.714
cosine	self	0.7	1.0	0.2	1288	401	372	0.9277	0.2888	0.4405	0.3113	0.8595	0.0952	0.1714	1.478
cosine	self	0.7	1.0	0.25	1288	397	368	0.927	0.2857	0.4368	0.3082	0.8683	0.0935	0.1688	1.422
cosine	self	0.7	1.0	0.3	1288	389	359	0.9229	0.2787	0.4281	0.302	0.8829	0.0915	0.1658	1.349
cosine	self	0.7	1.0	0.35	1288	381	353	0.9265	0.2741	0.423	0.2958	0.8986	0.0908	0.1649	1.317
cosine	self	0.7	1.0	0.4	1288	374	351	0.9385	0.2725	0.4224	0.2904	0.9131	0.0899	0.1637	1.309
cosine	self	0.7	1.0	0.45	1288	367	347	0.9455	0.2694	0.4193	0.2849	0.9246	0.0886	0.1617	1.296
cosine	self	0.7	1.0	0.5	1288	357	340	0.9524	0.264	0.4134	0.2772	0.9351	0.0868	0.1588	1.288
cosine	self	0.7	1.0	0.55	1288	352	337	0.9574	0.2616	0.411	0.2733	0.9425	0.0865	0.1584	1.281
cosine	self	0.7	1.0	0.6	1288	341	329	0.9648	0.2554	0.4039	0.2648	0.9509	0.0855	0.1569	1.282
cosine	self	0.7	1.0	0.65	1288	334	325	0.9731	0.2523	0.4007	0.2593	0.9588	0.0838	0.1542	1.281
cosine	self	0.7	1.0	0.7	1288	328	322	0.9817	0.25	0.3985	0.2547	0.9672	0.0828	0.1525	1.28
cosine	self	0.7	1.0	0.75	1288	321	319	0.9938	0.2477	0.3965	0.2492	0.979	0.0823	0.1518	1.28
cosine	self	0.7	1.0	0.8	1288	315	313	0.9937	0.243	0.3905	0.2446	0.9786	0.0806	0.149	1.286
cosine	self	0.7	1.0	0.85	1288	312	311	0.9968	0.2415	0.3888	0.2422	0.9832	0.0797	0.1475	1.285
cosine	self	0.7	1.0	0.9	1288	310	310	1.0	0.2407	0.388	0.2407	0.9863	0.0789	0.1462	1.287
cosine	self	0.75	1.0	0.0	1288	363	363	1.0	0.2818	0.4397	0.2818	0.7666	0.095	0.1691	4.416
cosine	self	0.75	1.0	0.05	1288	363	359	0.989	0.2787	0.4349	0.2818	0.8076	0.0922	0.1655	2.898
cosine	self	0.75	1.0	0.1	1288	363	350	0.9642	0.2717	0.424	0.2818	0.8332	0.0891	0.161	2.055
cosine	self	0.75	1.0	0.15	1288	362	342	0.9448	0.2655	0.4145	0.2811	0.8414	0.0855	0.1553	1.744
cosine	self	0.75	1.0	0.2	1288	360	331	0.9194	0.257	0.4017	0.2795	0.8514	0.0827	0.1508	1.482
cosine	self	0.75	1.0	0.25	1288	356	328	0.9213	0.2547	0.399	0.2764	0.8625	0.0819	0.1495	1.426
cosine	self	0.75	1.0	0.3	1288	348	319	0.9167	0.2477	0.39	0.2702	0.8773	0.0798	0.1463	1.35
cosine	self	0.75	1.0	0.35	1288	340	314	0.9235	0.2438	0.3857	0.264	0.8961	0.0792	0.1456	1.323
cosine	self	0.75	1.0	0.4	1288	335	312	0.9313	0.2422	0.3845	0.2601	0.907	0.0784	0.1443	1.312
cosine	self	0.75	1.0	0.45	1288	328	308	0.939	0.2391	0.3812	0.2547	0.9197	0.0771	0.1422	1.298
cosine	self	0.75	1.0	0.5	1288	319	302	0.9467	0.2345	0.3759	0.2477	0.9334	0.076	0.1406	1.295
cosine	self	0.75	1.0	0.55	1288	314	299	0.9522	0.2321	0.3733	0.2438	0.9387	0.0757	0.1401	1.287
cosine	self	0.75	1.0	0.6	1288	303	291	0.9604	0.2259	0.3658	0.2352	0.948	0.0747	0.1385	1.287
cosine	self	0.75	1.0	0.65	1288	296	287	0.9696	0.2228	0.3624	0.2298	0.9569	0.0731	0.1358	1.287
cosine	self	0.75	1.0	0.7	1288	291	285	0.9794	0.2213	0.361	0.2259	0.9665	0.0721	0.1341	1.285
cosine	self	0.75	1.0	0.75	1288	284	282	0.993	0.2189	0.3588	0.2205	0.9798	0.0715	0.1333	1.285
cosine	self	0.75	1.0	0.8	1288	278	276	0.9928	0.2143	0.3525	0.2158	0.9793	0.0699	0.1305	1.291
cosine	self	0.75	1.0	0.85	1288	276	275	0.9964	0.2135	0.3517	0.2143	0.9846	0.0691	0.1292	1.29
cosine	self	0.75	1.0	0.9	1288	274	274	1.0	0.2127	0.3508	0.2127	0.9881	0.0683	0.1278	1.292
cosine	self	0.8	1.0	0.0	1288	363	363	1.0	0.2818	0.4397	0.2818	0.7666	0.095	0.1691	4.416
cosine	self	0.8	1.0	0.05	1288	363	359	0.989	0.2787	0.4349	0.2818	0.8076	0.0922	0.1655	2.898
cosine	self	0.8	1.0	0.1	1288	363	350	0.9642	0.2717	0.424	0.2818	0.8332	0.0891	0.161	2.055
cosine	self	0.8	1.0	0.15	1288	362	342	0.9448	0.2655	0.4145	0.2811	0.8414	0.0855	0.1553	1.744
cosine	self	0.8	1.0	0.2	1288	360	331	0.9194	0.257	0.4017	0.2795	0.8514	0.0827	0.1508	1.482
cosine	self	0.8	1.0	0.25	1288	356	328	0.9213	0.2547	0.399	0.2764	0.8625	0.0819	0.1495	1.426
cosine	self	0.8	1.0	0.3	1288	348	319	0.9167	0.2477	0.39	0.2702	0.8773	0.0798	0.1463	1.35
cosine	self	0.8	1.0	0.35	1288	340	314	0.9235	0.2438	0.3857	0.264	0.8961	0.0792	0.1456	1.323
cosine	self	0.8	1.0	0.4	1288	335	312	0.9313	0.2422	0.3845	0.2601	0.907	0.0784	0.1443	1.312
cosine	self	0.8	1.0	0.45	1288	328	308	0.939	0.2391	0.3812	0.2547	0.9197	0.0771	0.1422	1.298
cosine	self	0.8	1.0	0.5	1288	319	302	0.9467	0.2345	0.3759	0.2477	0.9334	0.076	0.1406	1.295
cosine	self	0.8	1.0	0.55	1288	314	299	0.9522	0.2321	0.3733	0.2438	0.9387	0.0757	0.1401	1.287
cosine	self	0.8	1.0	0.6	1288	303	291	0.9604	0.2259	0.3658	0.2352	0.948	0.0747	0.1385	1.287
cosine	self	0.8	1.0	0.65	1288	296	287	0.9696	0.2228	0.3624	0.2298	0.9569	0.0731	0.1358	1.287
cosine	self	0.8	1.0	0.7	1288	291	285	0.9794	0.2213	0.361	0.2259	0.9665	0.0721	0.1341	1.285
cosine	self	0.8	1.0	0.75	1288	284	282	0.993	0.2189	0.3588	0.2205	0.9798	0.0715	0.1333	1.285
cosine	self	0.8	1.0	0.8	1288	278	276	0.9928	0.2143	0.3525	0.2158	0.9793	0.0699	0.1305	1.291
cosine	self	0.8	1.0	0.85	1288	276	275	0.9964	0.2135	0.3517	0.2143	0.9846	0.0691	0.1292	1.29
cosine	self	0.8	1.0	0.9	1288	274	274	1.0	0.2127	0.3508	0.2127	0.9881	0.0683	0.1278	1.292
cosine	self	0.85	1.0	0.0	1288	217	217	1.0	0.1685	0.2884	0.1685	0.7394	0.0569	0.1057	4.908
cosine	self	0.85	1.0	0.05	1288	217	215	0.9908	0.1669	0.2857	0.1685	0.7797	0.0553	0.1033	3.106
cosine	self	0.85	1.0	0.1	1288	217	210	0.9677	0.163	0.2791	0.1685	0.8143	0.0533	0.1	2.134
cosine	self	0.85	1.0	0.15	1288	216	207	0.9583	0.1607	0.2753	0.1677	0.8287	0.0519	0.0977	1.797
cosine	self	0.85	1.0	0.2	1288	215	197	0.9163	0.153	0.2621	0.1669	0.8319	0.0492	0.093	1.472
cosine	self	0.85	1.0	0.25	1288	213	196	0.9202	0.1522	0.2612	0.1654	0.8477	0.049	0.0926	1.43
cosine	self	0.85	1.0	0.3	1288	207	189	0.913	0.1467	0.2528	0.1607	0.8622	0.0472	0.0895	1.365
cosine	self	0.85	1.0	0.35	1288	202	185	0.9158	0.1436	0.2483	0.1568	0.8805	0.0469	0.089	1.335
cosine	self	0.85	1.0	0.4	1288	198	183	0.9242	0.1421	0.2463	0.1537	0.8915	0.046	0.0875	1.322
cosine	self	0.85	1.0	0.45	1288	194	181	0.933	0.1405	0.2443	0.1506	0.909	0.0453	0.0863	1.292
cosine	self	0.85	1.0	0.5	1288	187	175	0.9358	0.1359	0.2373	0.1452	0.922	0.0443	0.0845	1.289
cosine	self	0.85	1.0	0.55	1288	185	174	0.9405	0.1351	0.2363	0.1436	0.9266	0.0443	0.0845	1.276
cosine	self	0.85	1.0	0.6	1288	177	168	0.9492	0.1304	0.2294	0.1374	0.9374	0.0434	0.083	1.271
cosine	self	0.85	1.0	0.65	1288	172	166	0.9651	0.1289	0.2274	0.1335	0.953	0.0423	0.081	1.273
cosine	self	0.85	1.0	0.7	1288	167	164	0.982	0.1273	0.2254	0.1297	0.9696	0.0413	0.0792	1.269
cosine	self	0.85	1.0	0.75	1288	162	161	0.9938	0.125	0.2221	0.1258	0.981	0.0407	0.0782	1.272
cosine	self	0.85	1.0	0.8	1288	159	158	0.9937	0.1227	0.2184	0.1234	0.9806	0.0402	0.0772	1.277
cosine	self	0.85	1.0	0.85	1288	157	157	1.0	0.1219	0.2173	0.1219	0.9899	0.0394	0.0757	1.274
cosine	self	0.85	1.0	0.9	1288	156	156	1.0	0.1211	0.2161	0.1211	0.9899	0.0386	0.0743	1.276
cosine	self	0.9	1.0	0.0	1288	217	217	1.0	0.1685	0.2884	0.1685	0.7394	0.0569	0.1057	4.908
cosine	self	0.9	1.0	0.05	1288	217	215	0.9908	0.1669	0.2857	0.1685	0.7797	0.0553	0.1033	3.106
cosine	self	0.9	1.0	0.1	1288	217	210	0.9677	0.163	0.2791	0.1685	0.8143	0.0533	0.1	2.134
cosine	self	0.9	1.0	0.15	1288	216	207	0.9583	0.1607	0.2753	0.1677	0.8287	0.0519	0.0977	1.797
cosine	self	0.9	1.0	0.2	1288	215	197	0.9163	0.153	0.2621	0.1669	0.8319	0.0492	0.093	1.472
cosine	self	0.9	1.0	0.25	1288	213	196	0.9202	0.1522	0.2612	0.1654	0.8477	0.049	0.0926	1.43
cosine	self	0.9	1.0	0.3	1288	207	189	0.913	0.1467	0.2528	0.1607	0.8622	0.0472	0.0895	1.365
cosine	self	0.9	1.0	0.35	1288	202	185	0.9158	0.1436	0.2483	0.1568	0.8805	0.0469	0.089	1.335
cosine	self	0.9	1.0	0.4	1288	198	183	0.9242	0.1421	0.2463	0.1537	0.8915	0.046	0.0875	1.322
cosine	self	0.9	1.0	0.45	1288	194	181	0.933	0.1405	0.2443	0.1506	0.909	0.0453	0.0863	1.292
cosine	self	0.9	1.0	0.5	1288	187	175	0.9358	0.1359	0.2373	0.1452	0.922	0.0443	0.0845	1.289
cosine	self	0.9	1.0	0.55	1288	185	174	0.9405	0.1351	0.2363	0.1436	0.9266	0.0443	0.0845	1.276
