instance_id,dtype_key,path,origin
1e20808426f200c394f27adb88aeb06e37d9d6cfb3180a12e8c1d2db28ddd051f4b0,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S22_read_pair.json,leaf
1e2007d32da85a311de8eedcd40c4dbf9a79dade4c76abdb6941ddf06ac04340631e,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S7_read_pair.json,leaf
1e20c5039f8da5c7e58c18a03f489b7e7e7299bb8eaa649c04c3e09c624defa0258e,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S8_read_pair.json,leaf
1e20f76f1794483e6ad23359f3f27f4dc5ac7c8a66abbd3fab381acd4d18f4aac072,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S2_read_pair.json,leaf
1e20658671a265cfaee0602fad7720970e4c0c5e19d78d6b647446cdacc48234e2cb,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S25_read_pair.json,leaf
1e20521e1763cad09d626b5598e5f0ac96a6250037030771212a92b579711319a0ae,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S20_read_pair.json,leaf
1e20875459de8d376b2ccb1a69b1c216c39c63100f42f0c142aa3be0ac69c1f5d166,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S5_read_pair.json,leaf
1e202f36ee3ec97711c4c6a4085ff9bffc702c12b386f5370c73ce586298bebf1539,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S18_read_pair.json,leaf
1e20788fea7f56a565adea7468f8cbc09d0ba573f8bf3820747ed3ffca64df5c141d,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S21_read_pair.json,leaf
1e206d09724663c9ed2f2930bda1f8bea1308a3dd684489ef4326b70c3199ab84a3f,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S19_read_pair.json,leaf
c1zwVCYP9M,xqR7Pp3D,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/proteinbert.env,leaf
yMlbnFFmQe,mhpKlfRx,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/semibin.env,leaf
5IMyBJ0bhl,MeMsAmKj,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/python_for_data_science.env,leaf
QKDoeJWxdR,8a0cCOq1,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/samtools.env,leaf
kLXW7hZZu7,S4hiWdYt,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/minimap2.env,leaf
1e20e6c5ee08a47fcf1b6a0c0a4bcac6ca48ccfc8af90da6afbf8c421059c2040c02,pZYd86UJ,/home/phyberos/project-rpp/lib/kraken2_2026,leaf
mCz6fVBdBz,4rxmwoX4,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/pprodigal.env,leaf
p6UYJPRBov,vRyYV0jO,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/kofamscan.env,leaf
1e20b9391d313623b1c412a1e323336cccdd071fc903c70c586b093366ab618e4452,jh33jWJX,/home/phyberos/project-rpp/lib/kofamscan/ko_list.tsv,leaf
vaLSkaFoj8,PdgrK6Cu,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/centrifuger.env,leaf
1e2041153f1eb5915a5e77073a3bfcdfbf4c978f58f0b0884bd9f62c3d84cb0988dc,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S1_read_metadata.json,leaf
1e202d80394e91598111a7e0b9e4d5114e9d111bd623dd86ffc15818ad0fce76543e,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S33_read_metadata.json,leaf
1e2028a52586b64877966348ca6c119b0b17e0c096af54ae05f27a4d9cc2a244caa9,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S28_read_metadata.json,leaf
1e2048d67c7185de1a6cd9b5a7762b46b8c008abeba48d1710ff7030bfd013264782,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S12_read_metadata.json,leaf
1e207f30158617f4790ec83ee8e6e7da0cc5a2791a64d4f047d2f1ccb91420252b97,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S7_read_metadata.json,leaf
1e20232d9a74c18923d415168f62ea1813fd4002735ddf3e7233fe07be9626e38a93,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S16_read_metadata.json,leaf
1e2040d8409dc8b367f5faa7ba9f39156caf402bb02c804ea21c5be95d4c4e5e76c1,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S31_read_metadata.json,leaf
1e204174173e5d1226ea7e386f4c1434f76deefa998d8897cc29baaae820c9d14c9a,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S17_read_metadata.json,leaf
1e206598fca1f1a322f1fe35959bd5e08fdb1f4acaf121df99063303fd0a51c4701f,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S29_read_metadata.json,leaf
1e202a8c3628df74fec05f23839340b091e339fd14fbd98e484327501746d9fef3e8,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S11_read_metadata.json,leaf
1e20fdaf826ec966b06264fca43d0a7c03232f80fbdc5b50ec362ee6426ad33facd7,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S21_read_metadata.json,leaf
1e20cfff10c133175eae87f014d2aec6e04b4ae2a42cef77160b8efd0ad8cc81b783,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S9_read_metadata.json,leaf
1e206dff9112dbfd08b05a2af24670d28c4848fb2cb8248c51667dead2cba4ae7c49,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S22_read_metadata.json,leaf
1e20c01db6cc5c9fbb38478bc2ca5f6beefeabd207d94d9831abf84aeeba02c88728,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S18_read_metadata.json,leaf
1e201e32494a827155038d21290f1ec34fbccebc8e191fb3ff9d9588d8048c8823ac,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S6_read_metadata.json,leaf
1e2063fa03d61cef5320204e47e3fa272ebdaf3fc896e9f36c378943c68cac2beb3d,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/NTC_read_metadata.json,leaf
1e200edf0bbf4a224226da2bf5eea139ac9020a3a80f0d6983494a480413ccd09297,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S32_read_metadata.json,leaf
1e20c4cf2e3900013f515d53a971759079afe26f3c692b121ff94e4f4a2e88b9ac76,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S3_read_metadata.json,leaf
1e209966776b1e4ea3123479619afa830c0d9aea35c3013edec3d76e083e1f0244cf,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S19_read_metadata.json,leaf
1e20851122763378b2b0454bf54d9c1798515a326e80e2ffebb1afaeddeec30aa93d,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S13_read_metadata.json,leaf
1e2039f4eaccc795155662358c5edad5a2594d59343014230d3422f218da06728ab9,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S8_read_metadata.json,leaf
1e201601896834e1e163a7bc1f3805f33cbd833c31239e5328442efb02d1e44eb180,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S14_read_metadata.json,leaf
1e2074c0fae9ea109127bd16fc0ac10a5ed96eaf907296396a8fd4715e9e2971c225,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S27_read_metadata.json,leaf
1e20b28ce66b84dd28bdb9a8b1ebda98da7120b57c0fe04aaae9ef5603351b055d16,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S5_read_metadata.json,leaf
1e2023a7471b8145a48747e4c0f42d6e94efc5680d212bbac3f4e3bfe0e3801e3524,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S26_read_metadata.json,leaf
1e20326552c75efb996ae49ebb4f771331073d2e975a1dd41ac27651398f0759eebb,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S24_read_metadata.json,leaf
1e2033e4eb6a0220f4d386da7a218030ee7203b1afbed1d5469fc8269429a8f82867,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S2_read_metadata.json,leaf
1e20881b6bbb4045a19df968b54214d4fb465c8a003f9e30b8252f990a3d60e217b4,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S4_read_metadata.json,leaf
1e204729900fd5f2004cc6599b374795bb4261df05b694001b5af291ad6f7c235dc0,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S23_read_metadata.json,leaf
1e20b033a06e673163772643836b4dbbeb1daf11b147f57f253fba643d8dd075b069,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S10_read_metadata.json,leaf
1e207c30446265a0fe25ec3b7742ce87c1789cb76988d7daa2cdae6ee6940ea992cf,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S15_read_metadata.json,leaf
1e204b98ac8fd0c1923849ca6114646a73295056732a6f63ba8a5916db759663045e,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S25_read_metadata.json,leaf
1e20f61c8feffcb352eb44595f03629bc1abe03325fb54bcea196747a8a011b78f97,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S30_read_metadata.json,leaf
1e201a5cdb40ea551fc124924dd5e6d9a2f3f3738d761ac946759910623704a3c05d,giHCQ5sY,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S20_read_metadata.json,leaf
Rr61ta71TD,OSWt9bin,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/comebin.env,leaf
8UtHseItje,TH2B0fuZ,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/checkm.env,leaf
1e20c631a519330bb9f631a8537ba585fcc7b210367604ea0d031295935ab48cd450,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S1_R2.fastq.gz,leaf
1e20e57834130fa5afc2f6083b55927eba5c4ba4d304ee637f8f1d597f227d48ea43,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S24_R2.fastq.gz,leaf
1e20648f15079f12ee1846d2a252b5417ec005e82e111980d37ba29c8bf247bad767,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S9_R2.fastq.gz,leaf
1e203d2cb8122335eb9091a93f356981c5888f99cf315b7933b42991a8c539ee16f7,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S32_R2.fastq.gz,leaf
1e20c9ef65c7cd1f4439f8bc81e3baae0586a0abc6a66a5d12c4671bdf911d0dd931,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S10_R2.fastq.gz,leaf
1e206453c1ae1ea5f2599b315aa66a5d8cb8acc95e3b06b5b38a086a3e8d2e2245c7,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S11_R2.fastq.gz,leaf
1e2090a4038301b0161d72700c09146164457c66ba907ab7b0b81c30fb345abe9ff6,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S25_R2.fastq.gz,leaf
1e20ffb4eb236a0f3af01579331fad3aa5e2b3e87c6590f8c21a0a22d51123a1c066,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S20_R2.fastq.gz,leaf
1e20249e809a7358f79843437d1b23a8bc8840a0ac1d1792623c78dec08d6b15d722,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S21_R2.fastq.gz,leaf
1e2088dbda9014c04d9dba63ca3843e612f01d674239e97ae742f45482a291021bba,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S30_R2.fastq.gz,leaf
1e20e0c7c49120f9daa68c547589e9b26c92432843b5529d89f4f419e7c3d6156546,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S13_R2.fastq.gz,leaf
1e200964af2a171668b566f5e2f3906385cc19fd636f4d88bfae8a423ebe167de652,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S12_R2.fastq.gz,leaf
1e20485ae4f96f278afd5ed4c032e3b659d03ea2a31a6e84865f289f0b71561fb073,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S3_R2.fastq.gz,leaf
1e20c702be769c1f3a209e170edf4053dff52c783dba64573ff0020cc9dd2e0d9ea6,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S22_R2.fastq.gz,leaf
1e20878e88e7f1e1f2187323be7a75fcace15e7cbafb82998d64c5d8b370aa82ddff,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S33_R2.fastq.gz,leaf
1e205130bedf3e273a4f1eff6ef4553d30bbe06c50049abbcec1e976eb3970cf8d67,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S16_R2.fastq.gz,leaf
1e20e92635f9ad66c52efaf8b4ab549cc4f3499a6594307c8a28ef37d9184b865285,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S6_R2.fastq.gz,leaf
1e208926a228e818380de1e73620010ba928e027b5f064400a1ce8ee9a8fa3166255,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S4_R2.fastq.gz,leaf
1e207357f20ab07857b6a5c12a0afc39a0a94ff3b587854178b9cc4fdd75385d2130,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S14_R2.fastq.gz,leaf
1e20de9aa3b87bcbb9bda584dd0daf11d0e8ecad3e2db781f06b2b39c6e4b57b4180,BCMqzpAJ,/scratch/phyberos/gmcf3495/reads/S17_R2.fastq.gz,leaf
